id1,id2
91,13938
91,15384
92,6656
93,17757
94,4147
95,47
95,657
95,3617
95,3935
96,15735
97,1205
97,15704
98,12016
99,357
99,1378
99,1839
99,2874
99,3286
99,5430
99,6092
99,9192
99,10282
99,12643
99,14216
99,17298
99,18823
100,3332
100,11052
101,57
101,2516
101,2846
101,5211
101,5651
101,6151
101,10446
101,10876
101,11044
101,11729
101,11871
101,12195
101,12792
101,13024
101,14066
101,14130
101,16040
101,18806
101,19318
102,15356
102,17193
102,17437
103,15036
103,17098
104,2538
105,2134
105,3239
105,4411
105,7400
105,8263
105,9181
105,9644
105,10542
105,10796
105,11443
105,12019
105,13132
105,15239
105,16355
105,17499
106,132
107,12142
108,7364
108,7627
108,12525
108,18599
108,18601
109,2793
109,18910
110,236
110,2120
110,2645
110,2981
110,3333
110,5340
110,6077
110,7853
110,8104
110,8296
110,8417
110,9409
110,9490
110,10540
110,11084
110,11203
110,11468
110,12102
110,14727
110,15114
110,17437
110,17649
110,17701
111,3218
112,36
112,3271
112,3284
112,3294
112,3851
112,4297
112,4788
112,5764
112,8569
112,8791
112,10582
112,11021
112,12491
112,12960
112,15040
112,16024
112,16296
113,3482
113,16100
114,4942
115,8028
115,17876
116,483
116,1941
116,2770
116,3377
116,4035
116,4038
116,4073
116,4467
116,4566
116,4637
116,5059
116,7568
116,7584
116,8097
116,8227
116,8894
116,9898
116,11294
116,13115
116,16058
116,16086
116,16483
116,18028
116,19019
117,1497
117,2506
117,2674
117,3929
117,3956
117,4237
117,5493
117,5791
117,8106
117,9046
117,9538
117,9906
117,10167
117,10269
117,11211
117,12474
117,12652
117,13940
117,14637
117,15137
117,15161
117,15390
117,15406
117,17622
117,17932
117,18380
117,18894
118,8093
118,10457
119,10532
120,14062
121,13976
122,15700
123,17194
124,1884
124,3562
124,6069
124,6558
124,9238
124,9321
124,9528
124,10078
124,11411
124,11904
124,15887
124,16641
124,16882
124,17493
124,17522
124,18856
125,3663
126,3721
127,5422
127,9816
128,18724
129,1761
129,2612
129,9943
129,11386
129,11731
129,12483
129,18645
130,11580
131,7438
131,14862
132,106
132,2812
132,2820
132,2905
132,4883
132,5891
132,7693
132,10042
132,10645
132,12588
132,16125
133,18068
134,14426
135,13633
136,1163
136,1508
136,1576
136,4020
136,7076
136,7111
136,11856
136,13245
136,15065
136,16624
136,17092
136,19041
137,5048
138,15370
139,2933
139,8530
139,15572
140,5822
140,17474
141,5375
141,7398
141,11012
141,12780
141,14101
141,18373
142,1036
142,13325
142,15546
142,18904
143,16989
143,18840
144,60
144,578
144,2346
144,5070
144,5904
144,6511
144,7185
144,10637
144,14421
144,14555
144,14651
144,14862
144,17775
144,18664
144,19067
145,3801
145,4515
145,5836
145,9818
145,10051
145,12041
145,15133
145,15783
145,19079
146,3630
146,6642
146,17664
147,5871
147,7529
147,11372
147,11894
147,14654
147,15864
147,17329
148,16498
148,18830
149,12298
150,810
150,2983
150,6184
150,11155
150,11449
150,13551
150,13882
150,14764
150,16167
150,16456
151,7056
152,2382
152,4242
152,4728
152,4891
152,5795
152,5954
152,7390
152,7511
152,9131
152,9257
152,9548
152,10245
152,11346
152,13251
152,14047
152,14237
152,14878
152,15554
152,16495
152,18311
153,13839
154,11116
155,529
155,13839
156,8225
156,18580
157,9649
158,4654
159,4942
159,8192
159,8405
159,9026
159,9983
159,12416
159,19468
160,11778
160,14353
161,196
162,7900
163,3300
163,3327
164,6413
164,6565
164,6684
164,9644
164,9931
164,14603
164,16823
164,18702
164,18867
165,2563
165,5375
166,19088
167,611
167,8296
167,12573
168,2528
168,2623
168,3696
168,5180
168,7046
168,7815
168,8932
168,9637
168,10204
168,13466
168,14485
168,15458
168,16314
168,16506
168,18558
168,19112
168,19247
169,677
169,10766
170,10568
171,6656
172,17499
173,1229
173,2679
173,2891
173,9542
174,12848
175,9830
176,11239
177,17604
178,8398
179,11463
179,15188
180,14484
181,12884
182,5594
182,12762
183,4860
184,4717
185,357
185,668
185,1402
185,2518
185,3683
185,4411
185,6794
185,11840
185,13925
185,14092
185,14484
185,14754
185,15735
185,18768
186,7088
186,8626
187,7666
188,17365
189,8626
190,7968
191,1385
191,15735
192,1013
192,17859
193,757
193,6510
193,10139
193,10213
193,12094
194,2722
194,4024
194,8447
194,12632
194,14943
194,15977
194,16332
194,19053
195,3630
195,6642
196,161
196,324
196,3218
196,3976
196,6467
196,6844
196,6854
196,8136
196,12664
196,13055
196,14184
196,16201
196,18963
197,9451
198,16443
199,6352
200,282
200,8741
200,8998
201,6055
201,9041
201,12142
201,12150
201,19044
202,918
202,5639
202,8034
202,13623
202,17105
203,15735
204,1068
204,1088
204,1584
204,1809
204,5324
204,6335
204,6610
204,7525
204,10062
204,15822
205,1675
205,2361
205,2590
205,4823
205,5356
205,7123
205,9830
205,11456
205,18347
206,8576
206,10857
206,11141
207,11637
208,10743
209,14726
210,861
210,966
210,1746
210,1842
210,1846
210,2926
210,2927
210,3545
210,5569
210,6215
210,6272
210,6418
210,6793
210,8290
210,8786
210,9199
210,9203
210,10769
210,11344
210,12334
210,13633
210,14278
210,14371
210,14626
210,16717
210,17977
210,18725
210,19001
211,5057
211,14926
211,14961
211,16008
211,16019
211,16020
212,7344
212,7908
212,12512
212,13239
212,15148
212,16254
212,16991
212,17578
213,16625
213,18800
214,15605
215,7669
216,8175
216,17019
216,17026
217,9626
218,311
218,3831
218,8106
218,13730
218,15008
219,8857
220,754
220,6195
221,9
221,10679
222,809
223,13939
224,2361
225,7712
226,8288
226,12278
227,2493
227,18910
228,2170
228,10285
229,9846
230,3773
231,1133
231,5297
231,5593
231,8816
231,10966
231,11449
231,15611
232,10568
233,8400
234,19107
235,2039
235,6794
235,18768
235,18995
236,110
236,528
236,1347
236,3229
236,6798
236,7485
236,11113
236,14317
236,18402
237,2211
237,5622
237,7591
237,7831
237,15792
237,16302
237,19567
238,14043
239,3878
239,16523
240,8970
241,357
242,528
242,1564
242,1565
242,1675
242,2128
242,4537
242,5839
242,7234
242,7583
242,7842
242,8197
242,9589
242,9797
242,10198
242,10443
242,10963
242,11275
242,11396
242,11533
242,11816
242,13364
242,13729
242,14284
242,15356
242,18053
243,5711
244,15982
245,2210
245,3031
245,4750
245,5477
245,12966
245,18332
246,5224
247,2571
247,2927
247,5516
247,13828
247,16653
247,17819
247,17820
247,18159
247,18363
248,11015
249,1427
249,1740
250,2176
250,4943
251,18778
251,18787
252,9005
253,872
253,2735
253,5395
253,7971
253,8055
253,11372
253,13803
253,13902
253,18851
253,19105
254,8243
254,15274
255,2184
256,8651
257,15603
257,17511
258,488
258,750
258,979
258,1842
258,1846
258,2878
258,3779
258,6272
258,7790
258,8382
258,8427
258,8655
258,9563
258,9901
258,11499
258,14651
258,14862
258,15583
259,1930
260,6075
260,12298
260,12841
261,10474
262,8696
262,13761
263,1889
263,4553
263,6298
263,7243
264,1268
264,12514
265,1119
265,2366
265,2995
265,7830
265,8005
265,9720
265,19257
266,4276
266,15325
266,17709
267,6377
267,16697
267,18236
268,4194
268,6120
268,6419
268,10265
268,10383
268,13392
268,18740
268,18757
269,3160
269,10423
270,628
270,4741
271,5224
271,8106
272,3018
272,18600
273,10319
274,9893
275,6481
276,3161
277,15577
278,1074
278,2079
278,2954
278,5535
278,6495
278,13093
278,13200
278,14414
278,19598
279,16649
280,5906
281,3695
282,200
282,4308
282,9940
282,11019
282,11823
282,13860
282,14680
282,18614
282,18988
282,19119
283,1865
283,2115
283,2804
283,7444
283,8426
283,8855
283,9264
283,9595
283,11354
283,12102
283,14107
283,15713
283,17649
283,19029
284,401
284,609
284,903
284,1906
284,1945
284,1972
284,2019
284,3124
284,3277
284,3365
284,3713
284,4058
284,4893
284,5542
284,7301
284,7716
284,8913
284,9222
284,10204
284,10431
284,11307
284,11839
284,12618
284,12647
284,12839
284,13215
284,14265
284,14754
284,14997
284,15885
284,16214
284,17365
284,17406
284,18745
284,18748
285,14686
286,18742
287,10270
287,15008
288,13337
288,14988
288,18794
289,1345
290,15577
291,9626
292,5872
293,1194
293,1956
293,2004
293,2964
293,3534
293,4382
293,4455
293,4513
293,5673
293,6920
293,7071
293,7399
293,8543
293,9677
293,10373
293,16033
293,16124
293,17423
293,17847
293,18107
293,19133
294,851
294,1566
294,1570
294,3189
294,4704
294,6668
294,6980
294,7493
294,7649
294,8592
294,9020
294,12309
294,12427
294,12673
294,12687
294,12891
294,13639
294,14251
294,15403
294,17080
294,17703
294,18203
294,18561
294,19058
295,9239
295,13448
295,14942
295,18724
296,2456
296,4923
296,17474
297,623
298,2716
298,4057
298,14737
299,8974
300,15663
301,429
301,1008
301,1833
301,3197
301,5622
301,8534
301,15104
301,16659
302,7326
303,11456
304,18702
305,2577
306,1612
306,2613
306,2729
306,4002
306,4477
306,9211
306,10219
306,13859
306,15626
306,16857
307,2614
307,3862
307,5034
307,6311
307,9141
307,9739
307,9955
307,10327
307,11562
307,12586
307,13574
307,16582
307,19584
308,6776
308,15464
309,5461
310,5353
311,218
311,1902
311,2576
311,3414
311,3428
311,5106
311,5224
311,6440
311,7756
311,8296
311,8342
311,10050
311,11287
311,13133
311,13288
311,13730
311,15320
311,15583
311,16618
311,18608
311,18856
311,18894
312,17770
313,5871
313,7780
313,15207
313,17645
314,4152
314,8621
314,14442
314,17689
315,7021
316,3601
316,5809
317,1271
317,3505
317,3525
317,3715
317,5524
317,6558
317,6603
317,6642
317,6777
317,8010
317,9321
317,10648
317,10993
317,11287
317,11727
317,11832
317,11833
317,12561
317,14181
317,15134
317,16980
317,17337
317,17741
318,11921
318,17203
318,17276
319,11686
319,14232
320,7533
321,9726
322,8293
323,940
323,1752
323,3774
323,6317
323,6559
323,9454
323,10459
323,11363
323,12148
323,13742
323,15839
323,15854
323,16332
323,16363
323,16578
323,17269
323,17646
323,18477
324,196
324,2929
324,5766
324,6467
324,7313
324,7823
324,9115
324,9669
324,13195
324,13987
324,15325
324,19144
325,11443
326,11310
327,17006
328,2812
328,3602
329,5918
329,16462
330,18726
331,16697
332,15189
332,17399
333,4813
333,8875
333,16373
334,4923
335,13071
335,13733
336,973
336,2309
336,2542
336,4967
336,6754
336,9473
336,9939
336,12444
336,12851
336,13376
336,13872
336,17064
336,17948
336,18554
336,19061
337,1244
337,1891
337,2114
337,3654
337,4163
337,4454
337,7123
337,9214
337,9797
337,10748
337,10754
337,11181
337,11644
337,12514
337,13226
337,16754
337,18341
337,18622
338,1282
338,1312
338,7219
338,8629
338,18811
339,963
339,2361
339,3635
339,4537
339,8127
339,9490
339,9519
339,12098
339,15044
339,18910
340,2563
340,5375
340,7243
341,8424
342,951
343,3444
343,7300
343,9483
343,11258
343,16947
343,17188
344,3679
344,4186
344,10359
344,13079
344,15385
345,5565
346,9553
347,7496
348,533
348,11483
348,14013
349,9268
349,11725
350,10846
351,1640
351,7020
351,7116
351,7631
351,11450
351,13661
351,15933
351,16466
351,16873
352,17281
353,3695
353,8249
353,17875
353,18065
354,1998
355,16622
356,8503
357,41
357,99
357,185
357,241
357,625
357,1294
357,1385
357,1628
357,2225
357,2644
357,2801
357,3132
357,3342
357,3767
357,4006
357,4149
357,4200
357,4612
357,5016
357,5655
357,5667
357,5956
357,5961
357,5986
357,7147
357,8341
357,8711
357,9642
357,10227
357,10276
357,10455
357,10462
357,10661
357,11407
357,11593
357,11732
357,12027
357,12318
357,12530
357,12767
357,12979
357,13715
357,13728
357,13743
357,14015
357,15625
357,15691
357,15735
357,15913
357,16608
357,17139
357,17768
357,17811
357,18242
357,18289
357,18823
357,18994
357,19090
357,19309
357,19350
358,10818
359,14049
360,3104
360,7765
360,8470
360,13623
360,15920
361,10776
362,14721
363,1873
364,1920
365,4922
366,17415
367,2563
367,11958
368,9083
369,3517
370,586
370,689
370,798
370,889
370,1434
370,1944
370,2231
370,2353
370,2357
370,2460
370,2633
370,3488
370,3833
370,4082
370,4713
370,4771
370,5428
370,5603
370,5836
370,5864
370,6168
370,6346
370,6411
370,6519
370,6741
370,6804
370,7216
370,7256
370,7386
370,9207
370,9430
370,9500
370,9921
370,9971
370,10321
370,10536
370,11716
370,12031
370,12114
370,12178
370,12267
370,12326
370,12755
370,12759
370,12878
370,12913
370,13458
370,13621
370,13908
370,14348
370,15325
370,15371
370,15689
370,16543
370,16544
370,16546
370,16716
370,17019
370,17025
370,17026
370,17320
370,17872
370,17959
370,18727
370,18733
370,18907
370,19667
371,919
371,2131
371,5785
371,7915
371,7921
371,9965
371,10747
371,11627
371,14036
372,3165
372,3337
372,3715
372,4095
372,5356
372,5839
372,7691
372,8038
372,8668
372,9078
372,11442
372,11848
372,13121
372,13511
372,16853
372,18276
372,18722
372,18742
372,18895
373,9687
373,16214
373,16505
374,4455
374,12978
375,7294
376,3481
377,616
377,6715
377,7780
377,9897
377,11489
377,11900
378,11052
379,5463
380,3244
381,903
381,18896
382,2247
382,5075
382,7322
382,16498
383,14662
384,445
384,1390
384,2544
384,5547
384,5736
384,6084
384,7349
384,8015
384,10870
384,12816
384,13547
384,15139
384,16037
384,18712
385,18121
386,2964
386,3630
386,4684
386,5440
386,8683
386,10373
386,17664
386,18924
387,17592
388,9984
388,10981
389,12
389,2559
389,9366
390,2008
390,3831
390,17814
390,17819
391,1683
392,17034
393,11424
394,2567
395,4931
395,7575
395,7975
395,9723
395,12166
395,12352
395,15777
395,17422
395,19129
395,19420
396,8806
396,13939
397,4281
397,7512
397,11121
397,12675
397,12942
397,16071
397,16717
398,2909
398,6518
398,15109
399,2039
400,12512
401,284
401,1857
401,4701
401,8509
401,9222
401,18497
402,7010
403,3388
403,12280
404,16494
405,3301
406,715
406,1310
406,2174
406,4024
406,4864
406,6138
406,8665
406,9520
406,9582
406,10881
406,11626
406,13939
406,18585
406,19053
407,411
407,4222
407,7973
407,8012
407,9698
407,10990
407,11076
407,15571
407,16513
408,11386
409,4651
409,9067
409,9120
409,12753
409,12947
410,528
410,699
410,3337
410,5440
410,5787
410,6120
410,6586
410,7265
410,8352
410,11335
410,13364
410,14175
410,14284
410,15671
410,16084
410,16778
410,18141
410,18967
411,407
411,696
411,1395
411,6733
411,10990
411,11076
411,13994
411,14502
412,7756
413,11529
413,17912
414,3846
415,15253
416,4912
416,6174
417,11818
417,17629
418,5159
419,15704
420,1920
420,13527
421,13170
422,3747
423,4654
423,17166
423,18748
424,2674
424,3062
424,4711
424,5467
424,8106
424,12654
424,14637
424,15161
424,15406
424,16787
424,17932
424,18894
425,13893
426,15952
427,13787
428,1581
428,2176
428,5183
428,6443
428,7143
428,8055
428,9794
428,9881
428,11418
428,12484
428,13268
428,15112
428,18114
428,18223
428,18281
428,18774
428,18842
429,301
429,3197
429,4284
429,5622
429,18845
430,17432
431,1033
431,4262
431,6813
431,9340
431,10087
431,10088
431,10932
431,10933
431,18824
431,18826
432,2049
432,6715
432,8509
432,9794
432,11489
432,11701
432,11710
432,11900
432,12097
432,12256
432,12628
433,1757
434,13332
435,4084
435,7058
435,8772
435,10742
435,14640
435,14737
435,15851
435,18786
436,1325
437,18218
438,9978
439,2441
439,3453
439,5784
439,10846
439,15986
440,2140
440,7412
440,8457
440,9669
440,11894
440,13393
440,14793
440,15278
440,15325
440,16950
440,19237
441,4743
442,1172
442,1951
442,2277
442,3239
442,4933
442,6445
442,7830
442,9416
442,10698
442,12311
442,16926
442,17301
442,17818
442,17819
442,17824
442,18753
443,61
443,459
443,776
443,893
443,2111
443,2457
443,2777
443,4354
443,5835
443,6548
443,6834
443,8086
443,8295
443,9171
443,10294
443,10371
443,11168
443,16268
443,16790
444,2767
444,4319
444,5363
444,8692
444,9025
444,16938
445,384
445,1275
445,11919
445,17365
446,13471
447,3124
448,15197
449,4221
449,10484
449,18839
450,9576
451,3082
452,883
452,4246
452,6684
452,17418
453,4514
453,5342
453,12489
453,13157
453,16276
454,2100
454,2824
454,3534
454,4019
454,4295
454,5612
454,7235
454,7259
454,7987
454,9578
454,10452
454,10674
454,11238
454,12787
454,15928
454,17394
454,17557
454,17583
454,18325
455,6631
455,11840
456,13527
457,15843
458,3165
459,443
459,1230
459,1962
459,2111
459,2777
459,6548
459,6791
459,14202
460,616
460,5829
460,13276
460,15519
460,16424
461,7711
461,12877
462,62
463,5375
464,4975
465,3667
465,4402
465,15376
465,15498
465,18623
466,18502
467,11840
467,14754
467,18572
468,3831
468,7712
468,15008
468,16747
468,18357
468,18734
469,4086
470,4147
470,4813
470,16055
471,4683
471,9588
471,10308
471,15713
471,18670
471,18820
472,754
472,18035
473,8910
474,4758
474,8893
474,9041
474,9268
474,12150
475,8291
475,18804
476,6217
477,7301
477,9518
477,17499
477,18277
478,642
478,858
478,3733
478,8510
478,11450
478,13661
478,18636
479,26
479,1642
479,15037
479,15847
480,18841
481,811
481,892
481,4238
481,7073
481,10626
481,11952
481,13619
481,13952
481,14036
481,14590
481,14699
481,14997
481,16780
481,16873
481,18221
482,13068
483,116
483,765
483,4148
483,5019
483,12427
483,14525
483,15024
483,18840
484,3517
485,7733
485,9564
486,13690
487,14519
488,258
488,528
488,787
488,2878
488,3105
488,3157
488,3673
488,4333
488,5071
488,6591
488,7274
488,9901
488,10637
488,11499
488,11813
488,13020
488,13799
488,14128
488,14173
488,14651
489,528
489,5440
489,6120
489,6655
489,7487
489,7952
489,9785
489,10690
489,11816
489,12016
489,12733
489,15137
489,15788
489,19040
490,988
490,4824
490,11349
490,16943
490,17690
491,9451
491,16780
492,1710
493,733
493,13630
494,13473
494,16028
494,18544
495,6357
495,10247
495,13453
496,4010
496,6565
496,13807
497,3162
498,14031
499,5930
500,3831
500,14008
500,17301
500,18728
501,15006
502,1407
502,9568
503,12298
504,15473
504,18250
505,6813
505,9366
506,3831
506,9326
506,15823
507,5014
507,13534
507,18731
508,7016
508,7100
508,12739
509,1838
509,3162
509,6317
509,6449
509,6782
509,7992
509,8137
509,8241
509,8864
509,10469
509,10677
509,10857
509,11141
509,13674
509,14705
509,15373
510,903
510,3653
510,9808
510,15207
511,8470
512,16358
513,15980
514,2154
514,2322
514,3415
514,3754
514,5843
514,5917
514,6805
514,7630
514,9047
514,9212
514,9574
514,10754
514,12542
514,13401
514,13811
514,13940
514,14008
514,14392
514,14765
514,14979
514,16187
514,16549
514,17379
514,17988
514,18380
514,18728
515,9041
515,12150
515,15193
516,12077
516,12134
516,14101
517,6340
518,77
518,1735
518,3177
518,3342
518,4195
518,4952
518,8315
518,9200
518,9685
518,10005
518,11826
518,13071
518,13143
518,14827
518,15038
519,2783
520,9120
521,3082
522,3331
522,3350
523,5500
523,15891
523,18736
524,14026
525,7830
526,9256
526,16347
526,18946
527,8879
528,236
528,242
528,410
528,488
528,489
528,577
528,1244
528,1629
528,2120
528,2554
528,2645
528,3052
528,4194
528,4393
528,4655
528,5595
528,6120
528,6692
528,8352
528,9797
528,10185
528,10383
528,10880
528,13576
528,13963
528,17193
528,18033
528,18315
528,18741
528,18757
529,155
529,1315
529,2059
529,2516
529,2886
529,3957
529,4063
529,4128
529,5400
529,5716
529,6125
529,6653
529,6783
529,6949
529,7099
529,9186
529,9270
529,9511
529,10173
529,10671
529,11974
529,12071
529,13820
529,13839
529,17220
529,17469
529,17609
529,18011
529,18616
530,2591
530,6813
531,2543
531,3357
531,4214
531,4404
531,4831
531,5360
531,5663
531,7610
531,7992
531,8999
531,9314
531,13114
531,13246
531,13405
531,15095
531,16192
531,16727
531,18059
531,18477
532,8626
533,348
533,749
533,979
533,1868
533,2354
533,2522
533,2646
533,2701
533,5106
533,5224
533,5254
533,6470
533,6558
533,6617
533,7077
533,8106
533,8139
533,8322
533,9039
533,11287
533,11303
533,12573
533,12596
533,13185
533,13364
533,15583
533,16509
533,17107
533,18617
534,3080
534,6908
534,7318
534,8255
534,8986
534,13600
535,1205
536,11936
537,8114
538,14556
539,1799
539,8196
540,840
541,14049
542,1037
542,7480
542,11949
542,12416
543,4733
543,11752
543,15664
544,6813
544,12125
544,15845
544,16051
544,16460
544,17789
545,3619
545,7781
545,13322
546,605
546,3960
546,5029
546,5541
546,11024
546,11894
546,16591
547,1052
547,2716
547,3296
547,15311
548,3747
549,16347
550,809
551,15852
552,1345
552,15361
553,10049
553,10600
553,11866
553,16988
554,1345
554,1740
554,13228
554,15361
555,1854
555,2422
555,4098
555,4912
555,10796
555,12019
555,15545
555,16703
555,17582
556,9216
556,13763
557,8081
558,7336
559,4938
559,6534
560,5899
561,11241
562,14515
563,1497
563,13046
563,15390
563,17622
564,14207
565,6224
566,7535
567,9943
568,9715
569,3137
569,8608
569,10471
569,15773
570,10484
571,10107
572,3136
572,5661
573,13616
574,2465
574,4094
574,5324
574,6608
574,8649
574,11024
574,12943
574,13146
574,13498
574,14797
574,16146
574,17336
575,6217
576,16214
577,528
577,2425
577,3054
577,6692
577,10373
577,11816
577,13020
577,18732
578,144
579,1943
579,3062
579,4250
579,5981
579,7130
579,8038
579,9047
579,11866
579,12498
579,13140
579,13511
579,13811
579,16341
579,16635
579,17493
579,17899
579,18673
580,7756
581,5687
581,14854
581,18099
581,19160
582,7603
582,11446
582,15971
583,1271
583,3492
583,5321
583,7444
583,9989
583,10540
583,10600
583,11275
583,11902
583,12349
583,13620
584,14207
585,4443
585,12157
586,370
586,4033
586,5104
586,10512
587,2182
587,12612
588,1873
589,6509
590,1939
590,2042
590,4586
590,5718
590,6945
590,8601
590,16011
591,4938
591,10015
592,668
592,2518
592,3683
592,4411
592,8034
592,11840
592,13677
592,13925
592,14092
592,14484
592,14754
592,15735
592,18765
593,12667
594,2590
595,2485
595,10383
596,12285
597,5265
597,6167
597,7113
597,11674
597,12354
597,14194
597,14305
597,14893
597,15025
597,18841
598,2182
598,2214
598,5152
598,12612
598,18911
599,6419
600,5799
600,18725
601,18508
602,1570
602,2332
602,5473
602,5823
602,10362
602,19079
602,19296
603,16144
604,14622
604,18453
605,546
605,1756
605,4297
605,14430
605,19097
606,4922
607,7636
608,9726
609,284
609,1321
609,1482
609,4833
609,6702
609,9031
609,10739
609,11460
609,12617
609,12876
609,17760
609,19394
610,5515
611,167
611,1205
611,1602
611,2301
611,2981
611,3018
611,3054
611,6083
611,7294
611,7370
611,7733
611,7771
611,8089
611,8104
611,8129
611,9471
611,9873
611,10412
611,10776
611,11354
611,12573
611,14211
611,14727
611,17159
611,17856
611,18600
611,18808
611,19442
612,4984
612,10741
612,15920
612,17034
613,10587
613,12120
614,6907
614,12260
615,2214
616,377
616,460
616,918
616,1242
616,1265
616,1274
616,1300
616,1683
616,2019
616,2028
616,2110
616,2229
616,2352
616,2463
616,3136
616,3141
616,3146
616,3267
616,3603
616,3683
616,4356
616,4717
616,4925
616,5048
616,5095
616,5329
616,5375
616,5490
616,5639
616,5804
616,5930
616,6334
616,6631
616,7080
616,7293
616,7305
616,7780
616,7871
616,8470
616,9814
616,10037
616,10183
616,11120
616,11262
616,11390
616,11449
616,11450
616,12046
616,12256
616,12327
616,12440
616,13369
616,13859
616,14031
616,14484
616,14515
616,14754
616,14997
616,15456
616,15682
616,15826
616,15952
616,16186
616,16214
616,16925
616,17034
616,17387
616,17415
616,17634
616,18754
616,18768
616,18773
616,18816
616,18827
616,19002
617,7222
617,8567
617,15841
618,7496
618,9249
619,10818
620,1813
620,2680
620,4540
620,5747
620,8783
620,11349
620,12075
620,16518
620,16565
620,17812
621,6169
621,7720
621,8840
621,17166
622,10535
623,297
623,1655
623,3646
623,4223
623,4502
623,4785
623,5216
623,5605
623,5682
623,11992
623,12919
623,13885
623,14019
623,14345
623,16035
623,18208
623,18667
623,18854
624,2884
624,4388
624,9576
624,14092
624,15182
625,357
625,668
